S3: N=20, L=20, pop=60
S982: N=118, L=141, pop=400
S992: N=126, L=107, pop=340
S998: N=57, L=71, pop=199
S1000: N=157, L=130, pop=417
S1008: N=120, L=125, pop=370
S1010: N=97, L=100, pop=297
S1012: N=132, L=107, pop=346
S1019: N=133, L=125, pop=383
S1375: N=99, L=148, pop=395
S1385: N=171, L=100, pop=371
S1395: N=106, L=76, pop=258
S1401: N=150, L=93, pop=336
S1407: N=116, L=109, pop=334
S1410: N=94, L=91, pop=276
S1418: N=135, L=105, pop=345
S1428: N=181, L=96, pop=373
S1436: N=172, L=125, pop=422
S1437: N=125, L=119, pop=363
S1821: N=177, L=169, pop=515
S1825: N=98, L=110, pop=318
S1829: N=117, L=133, pop=383
S1839: N=145, L=99, pop=343
S1840: N=148, L=71, pop=290
S1845: N=87, L=118, pop=323
S1846: N=117, L=99, pop=315
S1853: N=139, L=135, pop=409
S1854: N=151, L=77, pop=305
S1855: N=118, L=153, pop=424
S1856: N=134, L=141, pop=416
S1865: N=171, L=162, pop=495
S1869: N=132, L=108, pop=348
S1872: N=123, L=102, pop=327
S1877: N=136, L=154, pop=444
S1882: N=72, L=136, pop=344
S1889: N=137, L=139, pop=415
S1891: N=140, L=127, pop=394
S2424: N=178, L=102, pop=382
S2434: N=183, L=132, pop=447
S2436: N=136, L=140, pop=416
S2437: N=82, L=106, pop=294
S2447: N=128, L=109, pop=346
S2456: N=104, L=119, pop=342
S2458: N=173, L=63, pop=299
S2464: N=131, L=92, pop=315
S2470: N=59, L=126, pop=311
S2479: N=107, L=93, pop=293
S2488: N=101, L=110, pop=321
S2498: N=131, L=90, pop=311
S2507: N=99, L=119, pop=337
S2516: N=108, L=155, pop=418
S2520: N=126, L=116, pop=358
S2524: N=113, L=130, pop=373
S2532: N=100, L=133, pop=366
S2536: N=88, L=92, pop=272
S3155: N=141, L=139, pop=419
S3741: N=157, L=94, pop=345
S3742: N=139, L=111, pop=361
S4379: N=152, L=110, pop=372
S4387: N=85, L=51, pop=187
S4391: N=66, L=100, pop=266
S4397: N=53, L=106, pop=265
S4401: N=106, L=79, pop=264
S4403: N=89, L=84, pop=257
S4411: N=79, L=112, pop=303
S4421: N=104, L=121, pop=346
S4428: N=116, L=64, pop=244
S5143: N=148, L=47, pop=242
S5147: N=91, L=198, pop=487
S5154: N=96, L=103, pop=302
S5160: N=76, L=138, pop=352
S5170: N=122, L=143, pop=408
S5180: N=62, L=127, pop=316
S5181: N=135, L=113, pop=361
S5191: N=105, L=108, pop=321
S5201: N=142, L=65, pop=272
S5208: N=120, L=93, pop=306
S5211: N=63, L=123, pop=309
S5216: N=61, L=83, pop=227
S5224: N=132, L=79, pop=290
S5234: N=116, L=103, pop=322
S5970: N=121, L=76, pop=273
S6681: N=100, L=96, pop=292
S6684: N=99, L=92, pop=283
S6694: N=141, L=75, pop=291
S6703: N=114, L=117, pop=348
S6708: N=113, L=112, pop=337
S6714: N=57, L=119, pop=295
S6718: N=133, L=78, pop=289
S6728: N=126, L=94, pop=314
S6736: N=99, L=67, pop=233
S6737: N=106, L=70, pop=246
S6743: N=60, L=96, pop=252
S6746: N=86, L=95, pop=276
S6753: N=121, L=110, pop=341
S6761: N=130, L=58, pop=246
S7539: N=54, L=152, pop=358
S7545: N=107, L=104, pop=315
S7551: N=112, L=137, pop=386
S7557: N=55, L=100, pop=255
S7563: N=102, L=97, pop=296
S7573: N=142, L=114, pop=370
S7578: N=124, L=67, pop=258
S7587: N=94, L=65, pop=224
S7597: N=135, L=105, pop=345
S7598: N=66, L=132, pop=330
S7599: N=104, L=97, pop=298
S7600: N=78, L=92, pop=262
S7606: N=102, L=86, pop=274
S7613: N=118, L=103, pop=324
S7619: N=69, L=98, pop=265
S7626: N=57, L=109, pop=275
S7631: N=109, L=77, pop=263
S7639: N=52, L=78, pop=208
S7642: N=91, L=86, pop=263
S7648: N=80, L=87, pop=254
S8588: N=100, L=99, pop=298
S8597: N=124, L=137, pop=398
S8606: N=112, L=51, pop=214
S8607: N=28, L=91, pop=210
S8609: N=69, L=81, pop=231
S8616: N=71, L=73, pop=217
S8620: N=125, L=68, pop=261
S8622: N=74, L=104, pop=282
S8626: N=112, L=81, pop=274
S8629: N=91, L=97, pop=285
S8635: N=122, L=107, pop=336
S8643: N=115, L=125, pop=365
S8652: N=123, L=103, pop=329
S9636: N=89, L=110, pop=309
S9637: N=93, L=101, pop=295
S10778: N=72, L=68, pop=208
S10779: N=75, L=62, pop=199
S10784: N=73, L=84, pop=241
S10786: N=100, L=139, pop=378
S10793: N=93, L=94, pop=281
S10803: N=61, L=82, pop=225
S10810: N=90, L=64, pop=218
S10816: N=85, L=52, pop=189
S10824: N=81, L=95, pop=271
S10825: N=107, L=143, pop=393
S10835: N=120, L=91, pop=302
S10843: N=41, L=123, pop=287
S10853: N=84, L=81, pop=246
S10860: N=106, L=85, pop=276
S10863: N=85, L=115, pop=315
S10871: N=82, L=63, pop=208
S10881: N=114, L=61, pop=236
S10884: N=61, L=74, pop=209
S12087: N=101, L=100, pop=301
S12094: N=113, L=78, pop=269
S12104: N=116, L=92, pop=300
S12106: N=67, L=118, pop=303
S12112: N=31, L=48, pop=127
S12117: N=70, L=75, pop=220
S12121: N=78, L=105, pop=288
S12123: N=96, L=25, pop=146
S12126: N=82, L=53, pop=188
S12129: N=120, L=82, pop=284
S12139: N=117, L=53, pop=223
S13297: N=80, L=118, pop=316
S13298: N=61, L=64, pop=189
S13301: N=88, L=70, pop=228
S13302: N=83, L=80, pop=243
S13310: N=106, L=74, pop=254
S13319: N=52, L=93, pop=238
S13326: N=81, L=128, pop=337
S13329: N=82, L=94, pop=270
S13335: N=109, L=82, pop=273
S13341: N=104, L=96, pop=296
S13347: N=54, L=69, pop=192
S13353: N=65, L=87, pop=239
S13355: N=71, L=77, pop=225
S13363: N=80, L=92, pop=264
S14596: N=93, L=43, pop=179
S14604: N=88, L=91, pop=270
S14607: N=47, L=60, pop=167
S14614: N=54, L=114, pop=282
S14622: N=123, L=66, pop=255
S15907: N=90, L=74, pop=238
S17194: N=71, L=112, pop=295
S17200: N=75, L=129, pop=333
S18454: N=26, L=85, pop=196
S18458: N=65, L=104, pop=273
S18465: N=80, L=92, pop=264
S18472: N=38, L=103, pop=244
S18481: N=67, L=105, pop=277
S18483: N=46, L=76, pop=198
S18484: N=53, L=59, pop=171
S18486: N=93, L=84, pop=261
S18487: N=111, L=84, pop=279
S18493: N=72, L=55, pop=182
S18502: N=70, L=57, pop=184
S18510: N=80, L=85, pop=250
S19894: N=99, L=53, pop=205
S19903: N=93, L=99, pop=291
S19912: N=53, L=70, pop=193
S19916: N=62, L=61, pop=184
S21288: N=55, L=20, pop=95
S21298: N=79, L=7, pop=93
S21302: N=70, L=48, pop=166
S21307: N=58, L=56, pop=170
S21310: N=51, L=73, pop=197
S21314: N=49, L=46, pop=141
S21318: N=72, L=75, pop=222
S21324: N=62, L=57, pop=176
S21332: N=67, L=73, pop=213
S22780: N=77, L=73, pop=223
S22785: N=68, L=77, pop=222
S22794: N=56, L=55, pop=166
S22801: N=42, L=35, pop=112
S22804: N=103, L=52, pop=207
S22807: N=119, L=94, pop=307
S24345: N=50, L=70, pop=190
S24352: N=73, L=109, pop=291
S24353: N=48, L=88, pop=224
S24360: N=22, L=38, pop=98
S24367: N=59, L=86, pop=231
S24373: N=88, L=47, pop=182
S24376: N=64, L=51, pop=166
S24384: N=63, L=82, pop=227
S24391: N=49, L=52, pop=153
S24393: N=52, L=38, pop=128
S24400: N=82, L=38, pop=158
S25938: N=54, L=71, pop=196
S25947: N=55, L=82, pop=219
S25949: N=51, L=62, pop=175
S25953: N=72, L=82, pop=236
S27501: N=25, L=68, pop=161
S27511: N=66, L=77, pop=220
S27520: N=100, L=61, pop=222
S27526: N=46, L=76, pop=198
S27531: N=54, L=83, pop=220
S27532: N=56, L=46, pop=148
S27537: N=74, L=60, pop=194
S27543: N=37, L=63, pop=163
S27550: N=55, L=48, pop=151
S27555: N=76, L=37, pop=150
S27557: N=89, L=55, pop=199
S29133: N=70, L=83, pop=236
S29135: N=73, L=63, pop=199
S29139: N=77, L=76, pop=229
S30826: N=50, L=48, pop=146
S30833: N=50, L=69, pop=188
S30843: N=78, L=63, pop=204
S30849: N=73, L=36, pop=145
S30855: N=33, L=47, pop=127
S30865: N=76, L=54, pop=184
S30868: N=68, L=49, pop=166
S30878: N=57, L=52, pop=161
S30886: N=62, L=54, pop=170
S30887: N=50, L=47, pop=144
S30897: N=95, L=32, pop=159
S30902: N=73, L=45, pop=163
S30907: N=81, L=52, pop=185
S30916: N=42, L=94, pop=230
S30922: N=37, L=72, pop=181
S30929: N=60, L=38, pop=136
S30933: N=56, L=54, pop=164
S30940: N=20, L=58, pop=136
S30947: N=44, L=76, pop=196
S30948: N=44, L=35, pop=114
S32655: N=30, L=60, pop=150
S32662: N=73, L=52, pop=177
S32666: N=54, L=52, pop=158
S34325: N=54, L=38, pop=130
S34329: N=50, L=33, pop=116
S34339: N=48, L=85, pop=218
S34343: N=58, L=29, pop=116
S34348: N=41, L=41, pop=123
S34358: N=52, L=48, pop=148
S34364: N=68, L=63, pop=194
S34368: N=68, L=42, pop=152
S34373: N=38, L=50, pop=138
S34378: N=60, L=41, pop=142
S34382: N=50, L=32, pop=114
S34383: N=41, L=36, pop=113
S34386: N=86, L=35, pop=156
S34396: N=30, L=54, pop=138
S34399: N=36, L=44, pop=124
S34405: N=78, L=16, pop=110
S36239: N=47, L=47, pop=141
S36241: N=26, L=49, pop=124
S36247: N=40, L=49, pop=138
S36252: N=58, L=28, pop=114
S36261: N=52, L=73, pop=198
S36262: N=61, L=50, pop=161
S36266: N=46, L=53, pop=152
S36275: N=41, L=52, pop=145
S36276: N=74, L=47, pop=168
S36284: N=37, L=28, pop=93
S36290: N=60, L=58, pop=176
S36292: N=70, L=41, pop=152
S36302: N=25, L=37, pop=99
S36308: N=44, L=61, pop=166
S38287: N=52, L=48, pop=148
S38288: N=40, L=14, pop=68
S38291: N=49, L=44, pop=137
S38294: N=61, L=35, pop=131
S38298: N=22, L=38, pop=98
S38301: N=31, L=58, pop=147
S38309: N=49, L=58, pop=165
S40278: N=38, L=44, pop=126
S40280: N=41, L=32, pop=105
S40285: N=50, L=24, pop=98
S40289: N=7, L=23, pop=53
S40296: N=53, L=56, pop=165
S40303: N=32, L=40, pop=112
S40309: N=61, L=51, pop=163
S40310: N=65, L=37, pop=139
S40317: N=38, L=42, pop=122
S40319: N=41, L=29, pop=99
S40325: N=48, L=29, pop=106
S40328: N=41, L=48, pop=137
S40333: N=35, L=27, pop=89
S40342: N=46, L=45, pop=136
S40352: N=30, L=54, pop=138
S40359: N=47, L=38, pop=123
S40368: N=35, L=37, pop=109
S40371: N=65, L=33, pop=131
S40373: N=34, L=36, pop=106
S42545: N=40, L=57, pop=154
S42549: N=32, L=30, pop=92
S42553: N=56, L=35, pop=126
S42557: N=55, L=32, pop=119
S44538: N=33, L=46, pop=125
S44541: N=48, L=38, pop=124
S44544: N=54, L=44, pop=142
S44548: N=23, L=23, pop=69
S44555: N=29, L=41, pop=111
S44564: N=40, L=23, pop=86
S44566: N=46, L=40, pop=126
S44568: N=29, L=55, pop=139
S44578: N=36, L=39, pop=114
S44583: N=18, L=39, pop=96
S44587: N=63, L=44, pop=151
S46779: N=31, L=25, pop=81
S46782: N=24, L=24, pop=72
S46783: N=53, L=4, pop=61
S46793: N=34, L=26, pop=86
S46803: N=45, L=26, pop=97
S49021: N=29, L=13, pop=55
S49022: N=21, L=60, pop=141
S49024: N=44, L=34, pop=112
S49031: N=19, L=22, pop=63
S49034: N=41, L=35, pop=111
S49041: N=26, L=9, pop=44
S49047: N=25, L=21, pop=67
S49051: N=34, L=23, pop=80
S49052: N=38, L=45, pop=128
S49055: N=38, L=41, pop=120
S49063: N=41, L=22, pop=85
S49072: N=30, L=39, pop=108
S49082: N=12, L=37, pop=86
S49089: N=29, L=23, pop=75
S49093: N=45, L=48, pop=141
S49095: N=44, L=29, pop=102
S49105: N=25, L=35, pop=95
S51424: N=28, L=24, pop=76
S51429: N=43, L=18, pop=79
S51437: N=37, L=31, pop=99
S51445: N=35, L=37, pop=109
S51455: N=24, L=32, pop=88
S51462: N=43, L=43, pop=129
S51464: N=34, L=16, pop=66
S51470: N=29, L=32, pop=93
S51477: N=40, L=41, pop=122
S53813: N=41, L=19, pop=79
S53822: N=39, L=38, pop=115
S53825: N=22, L=16, pop=54
S53832: N=17, L=21, pop=59
S53835: N=40, L=13, pop=66
S53839: N=26, L=15, pop=56
S53846: N=31, L=34, pop=99
S53855: N=24, L=35, pop=94
S53864: N=21, L=21, pop=63
S53865: N=34, L=36, pop=106
S53869: N=29, L=31, pop=91
S56273: N=32, L=13, pop=58
S56274: N=16, L=25, pop=66
S56277: N=21, L=28, pop=77
S56283: N=14, L=24, pop=62
S56289: N=21, L=16, pop=53
S56292: N=27, L=11, pop=49
S56295: N=38, L=24, pop=86
S56305: N=28, L=31, pop=90
S56315: N=22, L=21, pop=64
S56319: N=21, L=34, pop=89
S56327: N=18, L=26, pop=70
S56333: N=30, L=23, pop=76
S56334: N=39, L=20, pop=79
S56344: N=27, L=13, pop=53
S56345: N=23, L=17, pop=57
S58687: N=27, L=25, pop=77
S58697: N=21, L=17, pop=55
S58707: N=23, L=16, pop=55
S58716: N=19, L=22, pop=63
S58723: N=15, L=20, pop=55
S58726: N=16, L=17, pop=50
S58730: N=16, L=19, pop=54
S58733: N=19, L=29, pop=77
S58738: N=30, L=15, pop=60
S58746: N=18, L=19, pop=56
S58755: N=24, L=19, pop=62
S58765: N=21, L=27, pop=75
S58773: N=16, L=16, pop=48
S61293: N=20, L=20, pop=60
S61299: N=20, L=20, pop=60
S61307: N=20, L=20, pop=60
S61316: N=20, L=20, pop=60
S61319: N=20, L=20, pop=60
S61326: N=20, L=20, pop=60
S61332: N=20, L=20, pop=60
S61337: N=20, L=20, pop=60
S61340: N=20, L=20, pop=60
S61345: N=20, L=20, pop=60
S61346: N=20, L=20, pop=60
S61350: N=20, L=20, pop=60
S61359: N=20, L=20, pop=60
S61366: N=20, L=20, pop=60
S61368: N=20, L=20, pop=60
S61378: N=20, L=20, pop=60
S61380: N=20, L=20, pop=60
S61388: N=20, L=20, pop=60
S3: N=183, L=145, pop=473
S8: N=124, L=130, pop=384
S10: N=177, L=169, pop=515
S15: N=76, L=95, pop=266
S23: N=126, L=96, pop=318
S31: N=113, L=142, pop=397
S32: N=165, L=80, pop=325
S39: N=172, L=159, pop=490
S41: N=92, L=168, pop=428
S47: N=170, L=95, pop=360
S52: N=152, L=186, pop=524
S58: N=157, L=151, pop=459
S61: N=87, L=117, pop=321
S63: N=198, L=103, pop=404
S72: N=122, L=168, pop=458
S76: N=99, L=115, pop=329
S182: N=139, L=95, pop=329
S188: N=98, L=120, pop=338
S189: N=155, L=121, pop=397
S192: N=150, L=119, pop=388
S202: N=141, L=130, pop=401
S210: N=147, L=153, pop=453
S211: N=80, L=170, pop=420
S213: N=97, L=128, pop=353
S219: N=160, L=101, pop=362
S224: N=130, L=118, pop=366
S225: N=136, L=102, pop=340
S356: N=120, L=136, pop=392
S361: N=92, L=81, pop=254
S370: N=116, L=122, pop=360
S377: N=153, L=134, pop=421
S381: N=84, L=123, pop=330
S384: N=136, L=110, pop=356
S392: N=91, L=209, pop=509
S398: N=128, L=127, pop=382
S401: N=130, L=162, pop=454
S411: N=129, L=103, pop=335
S414: N=168, L=95, pop=358
S418: N=100, L=152, pop=404
S419: N=143, L=132, pop=407
S427: N=128, L=93, pop=314
S434: N=188, L=155, pop=498
S438: N=128, L=67, pop=262
S659: N=176, L=95, pop=366
S668: N=132, L=145, pop=422
S676: N=98, L=136, pop=370
S949: N=118, L=86, pop=290
S951: N=103, L=137, pop=377
S954: N=105, L=141, pop=387
S955: N=76, L=115, pop=306
S959: N=48, L=137, pop=322
S968: N=124, L=110, pop=344
S977: N=133, L=76, pop=285
S979: N=94, L=147, pop=388
S981: N=149, L=110, pop=369
S982: N=128, L=146, pop=420
S992: N=129, L=107, pop=343
S998: N=53, L=68, pop=189
S1000: N=158, L=137, pop=432
S1008: N=125, L=129, pop=383
S1010: N=100, L=110, pop=320
S1012: N=132, L=102, pop=336
S1019: N=142, L=125, pop=392
S1375: N=99, L=147, pop=393
S1385: N=173, L=107, pop=387
S1395: N=104, L=78, pop=260
S1401: N=146, L=100, pop=346
S1407: N=122, L=107, pop=336
S1410: N=92, L=91, pop=274
S1418: N=144, L=113, pop=370
S1428: N=191, L=97, pop=385
S1436: N=176, L=121, pop=418
S1437: N=120, L=114, pop=348
S1821: N=175, L=172, pop=519
S1825: N=105, L=109, pop=323
S1829: N=125, L=142, pop=409
S1839: N=148, L=95, pop=338
S1840: N=153, L=77, pop=307
S1845: N=84, L=126, pop=336
S1846: N=125, L=98, pop=321
S1853: N=135, L=133, pop=401
S1854: N=159, L=80, pop=319
S1855: N=114, L=160, pop=434
S1856: N=138, L=136, pop=410
S1865: N=178, L=159, pop=496
S1869: N=141, L=105, pop=351
S1872: N=131, L=106, pop=343
S1877: N=144, L=154, pop=452
S1882: N=67, L=135, pop=337
S1889: N=138, L=139, pop=416
S1891: N=135, L=137, pop=409
S2424: N=175, L=111, pop=397
S2434: N=187, L=131, pop=449
S2436: N=133, L=140, pop=413
S2437: N=84, L=115, pop=314
S2447: N=133, L=110, pop=353
S2456: N=102, L=123, pop=348
S2458: N=179, L=60, pop=299
S2464: N=136, L=97, pop=330
S2470: N=60, L=133, pop=326
S2479: N=102, L=91, pop=284
S2488: N=102, L=110, pop=322
S2498: N=130, L=96, pop=322
S2507: N=103, L=114, pop=331
S2516: N=105, L=158, pop=421
S2520: N=125, L=126, pop=377
S2524: N=121, L=131, pop=383
S2532: N=97, L=139, pop=375
S2536: N=97, L=88, pop=273
S3155: N=147, L=138, pop=423
S3741: N=160, L=102, pop=364
S3742: N=135, L=114, pop=363
S4379: N=149, L=112, pop=373
S4387: N=89, L=46, pop=181
S4391: N=70, L=98, pop=266
S4397: N=50, L=105, pop=260
S4401: N=108, L=82, pop=272
S4403: N=92, L=81, pop=254
S4411: N=88, L=108, pop=304
S4421: N=101, L=118, pop=337
S4428: N=123, L=63, pop=249
S5143: N=152, L=52, pop=256
S5147: N=93, L=199, pop=491
S5154: N=100, L=108, pop=316
S5160: N=75, L=140, pop=355
S5170: N=124, L=147, pop=418
S5180: N=58, L=136, pop=330
S5181: N=145, L=123, pop=391
S5191: N=114, L=104, pop=322
S5201: N=146, L=61, pop=268
S5208: N=118, L=97, pop=312
S5211: N=65, L=126, pop=317
S5216: N=69, L=84, pop=237
S5224: N=131, L=84, pop=299
S5234: N=126, L=107, pop=340
S5970: N=122, L=83, pop=288
S6681: N=100, L=106, pop=312
S6684: N=109, L=93, pop=295
S6694: N=145, L=77, pop=299
S6703: N=120, L=113, pop=346
S6708: N=111, L=119, pop=349
S6714: N=59, L=114, pop=287
S6718: N=139, L=82, pop=303
S6728: N=129, L=92, pop=313
S6736: N=102, L=65, pop=232
S6737: N=102, L=65, pop=232
S6743: N=57, L=94, pop=245
S6746: N=93, L=95, pop=283
S6753: N=127, L=107, pop=341
S6761: N=125, L=66, pop=257
S7539: N=51, L=152, pop=355
S7545: N=103, L=114, pop=331
S7551: N=122, L=146, pop=414
S7557: N=65, L=97, pop=259
S7563: N=106, L=94, pop=294
S7573: N=139, L=112, pop=363
S7578: N=127, L=69, pop=265
S7587: N=100, L=64, pop=228
S7597: N=145, L=104, pop=353
S7598: N=68, L=136, pop=340
S7599: N=99, L=92, pop=283
S7600: N=77, L=89, pop=255
S7606: N=108, L=83, pop=274
S7613: N=125, L=109, pop=343
S7619: N=78, L=98, pop=274
S7626: N=62, L=106, pop=274
S7631: N=105, L=80, pop=265
S7639: N=51, L=87, pop=225
S7642: N=98, L=82, pop=262
S7648: N=79, L=92, pop=263
S8588: N=106, L=109, pop=324
S8597: N=128, L=139, pop=406
S8606: N=115, L=51, pop=217
S8607: N=35, L=93, pop=221
S8609: N=65, L=91, pop=247
S8616: N=70, L=75, pop=220
S8620: N=125, L=69, pop=263
S8622: N=77, L=113, pop=303
S8626: N=119, L=76, pop=271
S8629: N=92, L=106, pop=304
S8635: N=124, L=111, pop=346
S8643: N=113, L=132, pop=377
S8652: N=131, L=109, pop=349
S9636: N=88, L=112, pop=312
S9637: N=92, L=111, pop=314
S10778: N=72, L=69, pop=210
S10779: N=79, L=65, pop=209
S10784: N=82, L=93, pop=268
S10786: N=96, L=148, pop=392
S10793: N=99, L=103, pop=305
S10803: N=70, L=83, pop=236
S10810: N=94, L=74, pop=242
S10816: N=80, L=52, pop=184
S10824: N=80, L=96, pop=272
S10825: N=105, L=147, pop=399
S10835: N=130, L=91, pop=312
S10843: N=49, L=125, pop=299
S10853: N=90, L=85, pop=260
S10860: N=109, L=80, pop=269
S10863: N=80, L=113, pop=306
S10871: N=81, L=58, pop=197
S10881: N=112, L=69, pop=250
S10884: N=71, L=78, pop=227
S12087: N=104, L=95, pop=294
S12094: N=109, L=83, pop=275
S12104: N=123, L=101, pop=325
S12106: N=66, L=125, pop=316
S12112: N=32, L=50, pop=132
S12117: N=69, L=77, pop=223
S12121: N=73, L=103, pop=279
S12123: N=101, L=31, pop=163
S12126: N=88, L=59, pop=206
S12129: N=120, L=82, pop=284
S12139: N=118, L=51, pop=220
S13297: N=77, L=127, pop=331
S13298: N=67, L=64, pop=195
S13301: N=86, L=69, pop=224
S13302: N=90, L=77, pop=244
S13310: N=101, L=84, pop=269
S13319: N=53, L=101, pop=255
S13326: N=91, L=131, pop=353
S13329: N=85, L=98, pop=281
S13335: N=118, L=90, pop=298
S13341: N=110, L=102, pop=314
S13347: N=57, L=67, pop=191
S13353: N=68, L=83, pop=234
S13355: N=74, L=72, pop=218
S13363: N=81, L=102, pop=285
S14596: N=94, L=52, pop=198
S14604: N=89, L=87, pop=263
S14607: N=47, L=70, pop=187
S14614: N=62, L=115, pop=292
S14622: N=128, L=65, pop=258
S15907: N=99, L=81, pop=261
S17194: N=68, L=119, pop=306
S17200: N=71, L=131, pop=333
S18454: N=21, L=84, pop=189
S18458: N=75, L=111, pop=297
S18465: N=75, L=98, pop=271
S18472: N=42, L=101, pop=244
S18481: N=77, L=107, pop=291
S18483: N=55, L=73, pop=201
S18484: N=60, L=68, pop=196
S18486: N=102, L=91, pop=284
S18487: N=110, L=90, pop=290
S18493: N=73, L=58, pop=189
S18502: N=66, L=56, pop=178
S18510: N=90, L=91, pop=272
S19894: N=96, L=51, pop=198
S19903: N=93, L=109, pop=311
S19912: N=49, L=79, pop=207
S19916: N=68, L=60, pop=188
S21288: N=60, L=27, pop=114
S21298: N=87, L=7, pop=101
S21302: N=71, L=58, pop=187
S21307: N=55, L=64, pop=183
S21310: N=55, L=77, pop=209
S21314: N=51, L=41, pop=133
S21318: N=70, L=75, pop=220
S21324: N=63, L=64, pop=191
S21332: N=72, L=79, pop=230
S22780: N=84, L=73, pop=230
S22785: N=76, L=85, pop=246
S22794: N=66, L=50, pop=166
S22801: N=41, L=35, pop=111
S22804: N=102, L=47, pop=196
S22807: N=125, L=92, pop=309
S24345: N=49, L=65, pop=179
S24352: N=83, L=109, pop=301
S24353: N=54, L=91, pop=236
S24360: N=28, L=48, pop=124
S24367: N=57, L=83, pop=223
S24373: N=91, L=44, pop=179
S24376: N=71, L=52, pop=175
S24384: N=66, L=90, pop=246
S24391: N=54, L=48, pop=150
S24393: N=58, L=34, pop=126
S24400: N=86, L=36, pop=158
S25938: N=60, L=75, pop=210
S25947: N=53, L=83, pop=219
S25949: N=47, L=70, pop=187
S25953: N=77, L=77, pop=231
S27501: N=31, L=78, pop=187
S27511: N=67, L=80, pop=227
S27520: N=108, L=61, pop=230
S27526: N=49, L=79, pop=207
S27531: N=49, L=83, pop=215
S27532: N=63, L=54, pop=171
S27537: N=79, L=55, pop=189
S27543: N=32, L=61, pop=154
S27550: N=56, L=58, pop=172
S27555: N=80, L=34, pop=148
S27557: N=85, L=56, pop=197
S29133: N=79, L=90, pop=259
S29135: N=82, L=68, pop=218
S29139: N=75, L=71, pop=217
S30826: N=46, L=48, pop=142
S30833: N=59, L=73, pop=205
S30843: N=76, L=67, pop=210
S30849: N=75, L=43, pop=161
S30855: N=31, L=53, pop=137
S30865: N=73, L=61, pop=195
S30868: N=73, L=47, pop=167
S30878: N=59, L=57, pop=173
S30886: N=63, L=55, pop=173
S30887: N=58, L=50, pop=158
S30897: N=92, L=39, pop=170
S30902: N=74, L=48, pop=170
S30907: N=79, L=54, pop=187
S30916: N=51, L=94, pop=239
S30922: N=42, L=69, pop=180
S30929: N=67, L=41, pop=149
S30933: N=54, L=57, pop=168
S30940: N=18, L=61, pop=140
S30947: N=47, L=80, pop=207
S30948: N=41, L=37, pop=115
S32655: N=35, L=60, pop=155
S32662: N=71, L=49, pop=169
S32666: N=64, L=51, pop=166
S34325: N=63, L=46, pop=155
S34329: N=53, L=30, pop=113
S34339: N=45, L=86, pop=217
S34343: N=65, L=29, pop=123
S34348: N=43, L=38, pop=119
S34358: N=61, L=57, pop=175
S34364: N=70, L=72, pop=214
S34368: N=65, L=39, pop=143
S34373: N=41, L=55, pop=151
S34378: N=58, L=50, pop=158
S34382: N=53, L=36, pop=125
S34383: N=41, L=38, pop=117
S34386: N=86, L=43, pop=172
S34396: N=30, L=51, pop=132
S34399: N=39, L=46, pop=131
S34405: N=80, L=21, pop=122
S36239: N=54, L=57, pop=168
S36241: N=35, L=44, pop=123
S36247: N=41, L=48, pop=137
S36252: N=57, L=29, pop=115
S36261: N=55, L=80, pop=215
S36262: N=71, L=52, pop=175
S36266: N=49, L=56, pop=161
S36275: N=46, L=61, pop=168
S36276: N=83, L=43, pop=169
S36284: N=42, L=36, pop=114
S36290: N=59, L=55, pop=169
S36292: N=65, L=41, pop=147
S36302: N=21, L=40, pop=101
S36308: N=39, L=64, pop=167
S38287: N=48, L=45, pop=138
S38288: N=49, L=21, pop=91
S38291: N=51, L=43, pop=137
S38294: N=64, L=38, pop=140
S38298: N=27, L=45, pop=117
S38301: N=32, L=60, pop=152
S38309: N=55, L=56, pop=167
S40278: N=45, L=46, pop=137
S40280: N=48, L=32, pop=112
S40285: N=52, L=30, pop=112
S40289: N=4, L=20, pop=44
S40296: N=54, L=59, pop=172
S40303: N=32, L=41, pop=114
